0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
7.099999999999999645e-01,9.300000000000000488e-01,9.399999999999999467e-01,9.200000000000000400e-01,9.200000000000000400e-01,9.499999999999999556e-01
