0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
7.299999999999999822e-01,8.599999999999999867e-01,8.900000000000000133e-01,8.900000000000000133e-01,8.599999999999999867e-01,8.699999999999999956e-01
