0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
7.800000000000000266e-01,9.200000000000000400e-01,9.300000000000000488e-01,9.200000000000000400e-01,9.000000000000000222e-01,9.200000000000000400e-01
