0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
7.700000000000000178e-01,8.800000000000000044e-01,9.100000000000000311e-01,9.100000000000000311e-01,8.699999999999999956e-01,8.900000000000000133e-01
