1627390736, 0.248000
1627390737, 0.368000
1627390738, 0.008000
1627390739, 0.082000
1627390740, 0.719000
1627390742, 1.078000
1627390743, 0.620000
1627390744, 2.736000
1627390745, 0.877000
1627390746, 1.652000
1627390747, 1.529000
1627390748, 1.109000
1627390749, 0.601000
1627390750, 2.907000
1627390751, 2.091000
1627390752, 0.692000
1627390753, 2.706000
1627390754, 1.643000
1627390755, 2.793000
1627390756, 1.944000
1627390758, 1.692000
1627390759, 1.693000
1627390760, 3.011000
1627390761, 2.295000
1627390762, 2.845000
1627390763, 6.428000
1627390764, 4.982000
1627390765, 4.822000
1627390766, 4.115000
1627390767, 2.080000
1627390768, 2.205000
1627390769, 3.833000
1627390770, 3.968000
1627390771, 3.735000
1627390772, 4.148000
1627390773, 3.146000
1627390775, 3.999000
1627390776, 4.969000
1627390777, 5.100000
1627390778, 5.852000
1627390779, 6.797000
1627390780, 6.957000
1627390781, 5.591000
1627390782, 5.337000
1627390783, 5.790000
1627390784, 5.931000
1627390785, 5.439000
1627390786, 4.884000
1627390787, 6.823000
1627390788, 6.167000
1627390789, 8.094000
1627390790, 5.404000
1627390791, 4.489000
1627390793, 5.218000
1627390794, 5.068000
1627390795, 4.981000
1627390796, 4.392000
1627390797, 6.513000
1627390798, 6.199000
1627390799, 5.383000
1627390800, 8.529000
1627390801, 6.399000
1627390802, 8.314000
1627390803, 7.751000
1627390804, 7.192000
1627390805, 6.817000
1627390807, 5.514000
1627390808, 6.695000
1627390809, 10.198000
1627390810, 6.745000
1627390811, 7.800000
1627390812, 8.217000
1627390813, 8.321000
1627390814, 6.744000
1627390815, 6.740000
1627390816, 6.156000
1627390817, 5.733000
1627390818, 8.771000
1627390819, 6.237000
1627390820, 9.151000
1627390822, 7.962000
1627390823, 7.816000
1627390824, 7.858000
1627390825, 7.699000
1627390826, 5.103000
1627390827, 7.393000
1627390828, 8.772000
1627390829, 7.064000
1627390830, 7.448000
1627390831, 8.908000
1627390832, 6.563000
1627390833, 6.958000
1627390834, 8.965000
1627390835, 7.824000
1627390836, 6.019000
1627390837, 7.350000
1627390839, 7.434000
1627390840, 6.513000
1627390841, 9.951000
1627390842, 7.471000
1627390843, 6.436000
1627390844, 7.968000
1627390845, 6.873000
1627390846, 6.459000
1627390847, 8.551000
1627390848, 6.150000
1627390849, 7.419000
1627390850, 9.360000
1627390851, 7.458000
1627390853, 7.082000
1627390854, 7.955000
1627390855, 5.136000
1627390856, 8.013000
1627390857, 7.308000
1627390858, 6.579000
1627390859, 7.318000
1627390860, 6.966000
1627390861, 7.514000
1627390862, 9.133000
1627390863, 7.500000
1627390864, 5.882000
1627390865, 7.349000
1627390867, 8.282000
1627390868, 7.969000
1627390869, 9.005000
1627390870, 7.860000
1627390871, 6.928000
1627390872, 8.309000
1627390873, 6.212000
1627390874, 5.942000
1627390875, 8.778000
1627390876, 5.425000
1627390877, 7.611000
1627390878, 7.461000
1627390879, 8.999000
1627390880, 7.278000
1627390882, 7.755000
1627390883, 5.515000
1627390884, 6.992000
1627390885, 8.351000
1627390886, 6.113000
1627390887, 7.896000
1627390888, 7.318000
1627390889, 8.354000
1627390890, 6.992000
1627390891, 8.752000
1627390892, 4.815000
1627390893, 6.209000
1627390894, 7.491000
1627390895, 6.313000
1627390897, 10.400000
1627390898, 7.457000
1627390899, 7.776000
1627390900, 6.950000
1627390901, 9.661000
1627390902, 6.501000
1627390903, 7.245000
1627390904, 7.663000
1627390905, 6.224000
1627390906, 10.472000
1627390907, 7.269000
1627390820,9.151000
1627390819,6.237000
1627390818,8.771000
1627390817,5.733000
1627390816,6.156000
1627390815,6.740000
1627390814,6.744000
1627390813,8.321000
1627390812,8.217000
1627390811,7.800000
1627390810,6.745000
1627390809,10.198000
1627390808,6.695000
1627390807,5.514000
1627390805,6.817000
1627390804,7.192000
1627390803,7.751000
1627390802,8.314000
1627390801,6.399000
1627390800,8.529000
1627390799,5.383000
1627390798,6.199000
1627390797,6.513000
1627390796,4.392000
1627390795,4.981000
1627390794,5.068000
1627390793,5.218000
1627390791,4.489000
1627390790,5.404000
1627390789,8.094000
1627390788,6.167000
1627390787,6.823000
1627390786,4.884000
1627390785,5.439000
1627390784,5.931000
1627390783,5.790000
1627390782,5.337000
1627390781,5.591000
1627390780,6.957000
1627390779,6.797000
1627390778,5.852000
1627390777,5.100000
1627390776,4.969000
1627390775,3.999000
1627390773,3.146000
1627390772,4.148000
1627390771,3.735000
1627390770,3.968000
1627390769,3.833000
1627390768,2.205000
1627390767,2.080000
1627390766,4.115000
1627390765,4.822000
1627390764,4.982000
1627390763,6.428000
1627390762,2.845000
1627390761,2.295000
1627390760,3.011000
1627390759,1.693000
1627390758,1.692000
1627390756,1.944000
1627390755,2.793000
1627390754,1.643000
1627390753,2.706000
1627390752,0.692000
1627390751,2.091000
1627390750,2.907000
1627390749,0.601000
1627390748,1.109000
1627390747,1.529000
1627390746,1.652000
1627390745,0.877000
1627390744,2.736000
1627390743,0.620000
1627390742,1.078000
1627390740,0.719000
1627390739,0.082000
1627390738,0.008000
1627390737,0.368000
1627390736,0.248000
