0.930943,0.946884,0.970747,0.946644,0.827531,0.737534,0.666906,0.613212,0.569177,0.533641,0.502404,0.475171,0.449418,0.434975,0.416143,0.409095,0.406333,0.409022,0.407991,0.409222,0.42329,0.426807,0.431094,0.418777,0.434033,0.429597,0.417993,0.414139,0.369844,0.370304,0.362057,0.340951,0.327265,0.317384,0.313568,0.292709,0.265294,0.25,0.232607,0.214502,0.184353,0.173913,0.190855,0.196371,0.137405,0.168691,0.174221,0.141975,0.110092,0.104015,0.125725,0.150246,0.142132,0.1067,0.145897,0.141844,0.143885,0.104603,0.103774,0.166667,0.117978,0.138158,0.135338,0.133333,0.178218,0.172414,0.104651,0.130435,0.131579,0.25,0.09375,0.196721,0.159091,0.214286,0.263158,0.323529,0.222222,0.28,0.333333,0.275862,0.275862,0.1875,0.291667,0.333333,0.380952,0.380952,0.428571,0.277778,0.375,0.466667,0.533333,0.333333,0.0666667,0.125,0.333333,0.357143,0.375,0.230769,0.25,0,0.230769,0.538462,0.0833333,0.181818,0.2,0.1,0.333333,0.3,0,0.230769,0.181818,0.1,0.230769,0.111111,0.1,0.4,0,0.0909091,0,0.111111,0.5,0,0,0,0,0,0,0,0,0,0.142857,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997698,0.998465,0.999149,0.949807,0.809151,0.702138,0.616074,0.553067,0.493661,0.448818,0.408911,0.367509,0.330483,0.30003,0.272025,0.246121,0.224959,0.202889,0.190677,0.172926,0.162973,0.156793,0.141928,0.142879,0.138691,0.131831,0.125111,0.12735,0.103797,0.105247,0.0898464,0.0903059,0.0841424,0.0755048,0.0703518,0.0723789,0.0508862,0.0510076,0.035137,0.0362538,0.0333075,0.0319432,0.0218688,0.0213447,0.0185387,0.025641,0.0127479,0.0154321,0.0152905,0.0109489,0.0154739,0.00985222,0.00253807,0.00992556,0.00607903,0,0.0143885,0.0167364,0.00943396,0.0114943,0.00561798,0.0197368,0,0,0.00990099,0,0.0232558,0,0.0131579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.999368,0.948453,0.80772,0.699222,0.615132,0.551668,0.490209,0.448905,0.405032,0.371311,0.329393,0.300691,0.270519,0.247701,0.224545,0.210843,0.197864,0.181077,0.165934,0.165485,0.155736,0.147429,0.157717,0.15357,0.14191,0.148408,0.139306,0.121049,0.124582,0.123111,0.122573,0.0917471,0.10603,0.0824907,0.0777587,0.0661209,0.0470836,0.0490937,0.0325329,0.0275067,0.0357853,0.018143,0.0207197,0.0175439,0.0155807,0.0200617,0.0137615,0.0127737,0.0135397,0.00246305,0.00761421,0.00992556,0.00607903,0.0070922,0.0143885,0.0083682,0.0188679,0.00574713,0.0168539,0,0.0225564,0.00740741,0.00990099,0,0,0.0108696,0,0,0,0,0,0.0238095,0.0263158,0,0.0277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999173,0.997746,0.99649,0.947103,0.806623,0.700503,0.619611,0.556068,0.499311,0.456382,0.413529,0.371398,0.337812,0.310732,0.276711,0.250008,0.237376,0.215762,0.192523,0.182436,0.167463,0.166171,0.167419,0.158805,0.157361,0.163742,0.161141,0.151166,0.148866,0.137448,0.137275,0.117213,0.119337,0.101844,0.103015,0.0840873,0.0668954,0.0755668,0.0618412,0.0521148,0.0364059,0.0328305,0.0347913,0.0234792,0.0196292,0.0269906,0.0212465,0.0123457,0.00458716,0.0127737,0.00967118,0.00985222,0.0101523,0.00248139,0.00911854,0.0070922,0.0107914,0.0125523,0.00943396,0.0172414,0,0.0131579,0.0075188,0.0222222,0.00990099,0.0114943,0.0116279,0.0108696,0,0,0.03125,0.0163934,0.0227273,0,0.0263158,0,0,0,0,0,0.0344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996167,0.997685,1,0.950724,0.80943,0.70189,0.617927,0.55292,0.493054,0.448201,0.404814,0.365406,0.326898,0.296493,0.272169,0.243466,0.22856,0.204302,0.192062,0.177162,0.155331,0.155192,0.151753,0.146519,0.155761,0.148783,0.139036,0.145651,0.140945,0.135063,0.116232,0.129377,0.127023,0.101844,0.0809045,0.0989888,0.0686106,0.059194,0.0520028,0.0385196,0.0402789,0.0346051,0.0298211,0.0245464,0.0261723,0.0161943,0.0169972,0.00925926,0.0152905,0.0109489,0.00386847,0.00492611,0.0101523,0.00744417,0.00607903,0.0177305,0.00719424,0,0.00471698,0.00574713,0.011236,0.0131579,0.0075188,0,0,0,0.0116279,0,0,0,0,0,0.0454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.993512,0.993683,0.997303,0.95054,0.808959,0.703586,0.622481,0.557118,0.501149,0.456979,0.413627,0.374496,0.338337,0.307659,0.279915,0.249502,0.232906,0.211105,0.204655,0.182276,0.184562,0.178179,0.171933,0.168967,0.169986,0.16414,0.161141,0.164954,0.159792,0.157722,0.157983,0.127903,0.131877,0.104478,0.107035,0.0926024,0.0628931,0.0566751,0.0625439,0.0574018,0.0426026,0.0408163,0.0298211,0.0266809,0.0261723,0.0175439,0.0127479,0.0154321,0.00611621,0.0109489,0.00967118,0.00738916,0.0152284,0.00248139,0.0121581,0.0070922,0.0107914,0.0125523,0.00943396,0.0172414,0.011236,0.00657895,0.0075188,0,0.00990099,0,0.0116279,0.0108696,0.0131579,0,0,0,0.0227273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99305,0.994266,0.998063,0.949824,0.809304,0.703064,0.621068,0.556488,0.499823,0.456025,0.414754,0.374206,0.337247,0.313323,0.275731,0.258604,0.241929,0.214506,0.201424,0.186751,0.170997,0.169945,0.171402,0.172456,0.17532,0.16773,0.172856,0.167962,0.16389,0.147883,0.151303,0.13122,0.137136,0.115891,0.0984925,0.108568,0.0914808,0.0724181,0.0576247,0.0521148,0.0364059,0.0346051,0.0308151,0.0352188,0.0327154,0.0161943,0.0254958,0.0169753,0.0137615,0.00547445,0.00773694,0.00492611,0.00253807,0.00248139,0,0.0035461,0.00719424,0.0041841,0.0188679,0.00574713,0.011236,0.00657895,0.0300752,0,0.00990099,0.0114943,0,0,0,0,0,0,0.0454545,0,0,0,0.0277778,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.985319,0.99029,0.997481,0.949786,0.812932,0.7102,0.625929,0.561782,0.505916,0.459279,0.416415,0.377333,0.3412,0.305444,0.283262,0.262048,0.23899,0.216233,0.209534,0.191865,0.184754,0.174177,0.173659,0.183225,0.177276,0.179896,0.160256,0.170469,0.169353,0.152355,0.151971,0.141909,0.127023,0.125549,0.109045,0.0952634,0.0903373,0.0875315,0.078707,0.0498489,0.0464756,0.0390417,0.0387674,0.0266809,0.0348964,0.0283401,0.0254958,0.00925926,0.0152905,0.0164234,0.0174081,0.00738916,0.0101523,0.00496278,0.0182371,0.0070922,0.028777,0.0041841,0.00471698,0.00574713,0.00561798,0,0.0150376,0.00740741,0.00990099,0.0344828,0.0116279,0,0.0263158,0.0147059,0,0.0163934,0.0227273,0.0238095,0,0.0294118,0,0.04,0,0,0,0,0,0,0,0,0,0.0555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981528,0.987453,0.995056,0.951502,0.814142,0.711659,0.630586,0.568497,0.510065,0.465023,0.420674,0.381453,0.346164,0.316289,0.279628,0.262238,0.243377,0.217698,0.204655,0.191625,0.180359,0.176807,0.174987,0.168967,0.174964,0.17132,0.163793,0.175733,0.154056,0.157126,0.152305,0.141541,0.139159,0.123793,0.11809,0.104843,0.0834763,0.0799748,0.0660576,0.06571,0.0480248,0.0363798,0.0347913,0.0298826,0.0272628,0.0215924,0.0184136,0.0123457,0.0122324,0.00547445,0.0135397,0.00738916,0.00507614,0.00744417,0.0182371,0.0035461,0,0.0041841,0.00471698,0,0,0,0,0.00740741,0.00990099,0,0,0.0108696,0.0131579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978168,0.985541,0.994526,0.953652,0.816707,0.713569,0.631755,0.56709,0.511621,0.464895,0.424405,0.384078,0.344391,0.311358,0.281612,0.260184,0.240935,0.228165,0.207886,0.191226,0.189052,0.180352,0.172995,0.173366,0.17692,0.187675,0.183466,0.188518,0.165529,0.162791,0.152305,0.148544,0.135518,0.12072,0.107035,0.103779,0.0949114,0.0724181,0.0773015,0.0536254,0.0518978,0.0372671,0.0387674,0.0330843,0.0229008,0.0202429,0.0141643,0.0169753,0.0107034,0.0145985,0.0116054,0.0123153,0.0203046,0,0.00911854,0.0106383,0.00359712,0.0167364,0.00943396,0.00574713,0.0168539,0,0.0150376,0.00740741,0.00990099,0.0229885,0,0,0,0,0.015625,0,0,0,0,0,0,0,0.0416667,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
