0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,
0,0.0510347,0.108077,0.136643,0.135989,0.118838,0.09656,0.0753939,0.0578354,0.0441894,0.0337134,0.0259598,0.020068,0.0157712,0.0124714,0.00996679,0.00809735,0.0066526,0.00546607,0.00454189,0.0038371,0.00326581,0.00279809,0.00241575,0.00213353,0.00184773,0.00163048,0.00143386,0.00126932,0.00113557,0.00103322,0.000906371,0.000848039,0.000743092,0.00066109,0.000588694,0.000551719,0.000475784,0.000434768,0.000412331,0.00035737,0.000329028,0.000301703,0.000275792,0.000227745,0.000222794,0.000202486,0.000185099,0.0001616,0.000146,0.000143128,0.000123495,0.000128023,0.000110686,9.69761e-005,8.68896e-005,8.51928e-005,6.92687e-005,6.47408e-005,5.97493e-005,5.75213e-005,5.76564e-005,4.26954e-005,4.50854e-005,4.11921e-005,4.15432e-005,3.535e-005,3.34731e-005,3.12182e-005,3.66462e-005,3.0246e-005,2.90802e-005,2.65732e-005,2.62852e-005,2.26485e-005,1.85662e-005,1.5393e-005,1.87147e-005,1.61492e-005,1.60007e-005,1.36827e-005,1.23954e-005,1.47629e-005,1.71844e-005,1.28545e-005,1.14773e-005,1.04511e-005,1.2922e-005,8.31764e-006,1.24179e-005,8.50668e-006,1.10587e-005,7.03939e-006,5.44157e-006,1.10002e-005,5.98618e-006,8.20962e-006,5.67562e-006,6.6163e-006,8.02058e-006,4.50089e-006,8.18261e-006,5.50909e-006,4.63591e-006,6.0852e-006,3.78075e-006,6.67932e-006,3.85276e-006,1.94438e-006,4.90597e-006,2.97059e-006,1.4988e-006,3.0246e-006,2.0344e-006,2.56551e-006,4.65842e-006,5.22103e-007,3.15962e-006,2.65552e-006,1.60682e-006,2.70053e-006,0,5.49108e-007,5.53609e-007,0,0,1.70134e-006,0,5.76114e-007,5.80614e-007,1.17023e-006,0,0,5.98618e-007,0,0,6.12121e-007,0,0,0,0,0,0,0,6.48128e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
