0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,
0,0.0106842,0.0326777,0.0574594,0.0763059,0.0857446,0.0865816,0.0814592,0.0734729,0.0643519,0.0554026,0.0472283,0.0401098,0.0340147,0.0289082,0.0245695,0.0210295,0.0179569,0.0154483,0.0133265,0.0115888,0.0101365,0.00893576,0.00781253,0.00691656,0.00615663,0.00549305,0.00489381,0.0044467,0.00396821,0.00363614,0.00327553,0.00299357,0.00272069,0.00251077,0.00231984,0.00215205,0.00198931,0.0018544,0.00175482,0.00163086,0.00152824,0.00147907,0.00135122,0.00131128,0.00123013,0.00117815,0.00111768,0.00103318,0.000998303,0.000953196,0.000920518,0.000885939,0.000833049,0.000802147,0.000762008,0.00075005,0.000726745,0.000702577,0.00066102,0.000637545,0.000596103,0.000593778,0.000557416,0.00053817,0.000521691,0.000502193,0.000474671,0.000466996,0.000455522,0.000426956,0.000411931,0.000394555,0.000371372,0.000360578,0.000351915,0.000333439,0.000319987,0.000311017,0.000296316,0.00028719,0.000279125,0.000264173,0.000263954,0.000259144,0.000246889,0.000237,0.000221297,0.000209676,0.000210105,0.000209613,0.000197073,0.000181738,0.000190064,0.0001701,0.000179091,0.000159437,0.000163464,0.000143639,0.000143415,0.000143888,0.000135967,0.000138308,0.000123336,0.000113374,0.000112415,0.00011271,0.000103075,0.000100614,9.25076e-005,0.000109721,9.09566e-005,8.604e-005,8.68082e-005,8.61863e-005,7.37608e-005,7.94943e-005,7.61849e-005,7.65483e-005,6.79102e-005,7.34559e-005,6.28546e-005,6.66469e-005,6.35935e-005,5.95744e-005,6.12742e-005,4.60929e-005,5.38921e-005,4.93218e-005,5.00217e-005,4.72391e-005,4.44077e-005,4.92535e-005,4.47613e-005,4.24835e-005,3.52281e-005,4.41126e-005,3.37453e-005,3.50013e-005,3.01701e-005,3.03871e-005,2.81971e-005,3.46306e-005,2.33659e-005,2.80947e-005,3.25333e-005,2.67046e-005,2.0793e-005,2.12954e-005,2.36195e-005,2.52413e-005,1.98858e-005,2.11296e-005,1.64178e-005,2.70411e-005,1.73885e-005,1.67398e-005,1.87615e-005,1.23305e-005,1.55106e-005,1.83396e-005,1.49204e-005,1.14574e-005,1.23231e-005,9.99898e-006,1.006e-005,1.41693e-005,1.14037e-005,8.604e-006,7.41876e-006,7.46265e-006,9.17467e-006,7.96992e-006,5.90671e-006,7.63825e-006,7.25536e-006,6.43837e-006,7.76994e-006,4.77512e-006,6.54811e-006,5.70674e-006,6.17986e-006,5.77014e-006,4.46296e-006,4.03861e-006,4.96291e-006,4.08251e-006,1.8242e-006,1.83396e-006,1.84371e-006,3.24357e-006,3.26064e-006,1.87298e-006,1.41205e-006,9.46245e-007,1.90225e-006,9.56e-007,4.80439e-007,1.93151e-006,9.70633e-007,1.46327e-006,9.80388e-007,0,0,4.9751e-007,4.99949e-007,1.50716e-006,0,0,1.01941e-006,0,0,5.1702e-007,0,0,5.24337e-007,0,0,0,0,0,0,1.08282e-006,0,0,0,0,0,0,0,0,0,5.65796e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
