1627391735, 18.348000
1627391737, 18.448000
1627391738, 18.149000
1627391739, 18.156000
1627391740, 18.165000
1627391741, 18.147000
1627391742, 18.159000
1627391743, 18.156000
1627391744, 18.723000
1627391745, 18.368000
1627391746, 18.228000
1627391747, 18.664000
1627391748, 18.159000
1627391749, 18.762000
1627391750, 18.471000
1627391751, 18.590000
1627391753, 18.167000
1627391754, 18.344000
1627391755, 18.664000
1627391756, 18.169000
1627391757, 18.458000
1627391758, 18.168000
1627391759, 18.167000
1627391760, 18.655000
1627391761, 18.168000
1627391762, 19.188000
1627391763, 19.038000
1627391764, 18.259000
1627391765, 18.367000
1627391766, 18.160000
1627391767, 18.464000
1627391768, 18.199000
1627391769, 18.175000
1627391770, 18.201000
1627391771, 19.513000
1627391772, 18.768000
1627391774, 18.405000
1627391775, 18.869000
1627391776, 18.230000
1627391777, 18.804000
1627391778, 18.425000
1627391779, 18.158000
1627391780, 18.593000
1627391781, 19.165000
1627391782, 18.816000
1627391783, 18.161000
1627391784, 18.210000
1627391785, 18.138000
1627391786, 18.378000
1627391787, 18.359000
1627391788, 18.138000
1627391789, 18.779000
1627391790, 18.982000
1627391791, 18.140000
1627391793, 18.935000
1627391794, 18.747000
1627391795, 18.149000
1627391796, 18.493000
1627391797, 18.505000
1627391798, 18.635000
1627391799, 18.128000
1627391800, 18.735000
1627391801, 19.758000
1627391802, 18.260000
1627391803, 18.130000
1627391804, 18.361000
1627391805, 18.419000
1627391806, 18.832000
1627391808, 18.138000
1627391809, 19.022000
1627391810, 19.013000
1627391811, 18.244000
1627391812, 18.442000
1627391813, 18.139000
1627391814, 18.124000
1627391815, 18.345000
1627391816, 18.137000
1627391817, 19.577000
1627391818, 19.191000
1627391819, 18.235000
1627391820, 18.185000
1627391821, 18.678000
1627391822, 18.549000
1627391823, 18.124000
1627391824, 18.121000
1627391825, 19.101000
1627391827, 18.230000
1627391828, 18.235000
1627391829, 19.227000
1627391830, 18.457000
1627391831, 18.865000
1627391832, 18.400000
1627391833, 19.338000
1627391834, 18.610000
1627391835, 19.078000
1627391836, 18.180000
1627391837, 19.128000
1627391838, 18.850000
1627391839, 18.121000
1627391840, 18.905000
1627391841, 18.777000
1627391842, 18.649000
1627391844, 18.269000
1627391845, 19.152000
1627391846, 18.112000
1627391847, 19.311000
1627391848, 18.169000
1627391849, 19.765000
1627391850, 18.740000
1627391851, 18.824000
1627391852, 18.121000
1627391853, 18.796000
1627391854, 18.190000
1627391855, 18.376000
1627391856, 19.632000
1627391857, 18.151000
1627391859, 19.103000
1627391860, 18.447000
1627391861, 19.014000
1627391862, 18.171000
1627391863, 19.296000
1627391864, 18.116000
1627391865, 18.884000
1627391866, 18.632000
1627391867, 18.567000
1627391868, 19.058000
1627391869, 19.103000
1627391870, 18.331000
1627391871, 18.341000
1627391873, 18.696000
1627391874, 18.113000
1627391875, 19.799000
1627391876, 18.134000
1627391877, 19.785000
1627391878, 18.406000
1627391879, 19.135000
1627391880, 18.121000
1627391881, 18.358000
1627391882, 18.152000
1627391883, 18.908000
1627391884, 18.272000
1627391886, 18.305000
1627391887, 19.412000
1627391888, 18.546000
1627391889, 18.632000
1627391890, 18.727000
1627391891, 19.201000
1627391892, 18.273000
1627391893, 19.875000
1627391894, 18.134000
1627391895, 20.000000
1627391896, 18.239000
1627391897, 19.059000
1627391898, 18.144000
1627391899, 19.186000
1627391901, 18.128000
1627391902, 19.222000
1627391903, 18.567000
1627391904, 18.133000
1627391905, 18.820000
1627391906, 18.606000
1627391787,18.168000
1627391786,18.161000
1627391785,18.762000
1627391784,18.138000
1627391783,18.458000
1627391782,18.378000
1627391781,18.159000
1627391780,18.344000
1627391779,18.590000
1627391778,19.188000
1627391777,18.368000
1627391776,18.167000
1627391775,18.471000
1627391774,18.367000
1627391772,18.168000
1627391771,18.165000
1627391770,18.348000
1627391769,18.169000
1627391768,18.664000
1627391767,18.147000
1627391766,18.160000
1627391765,18.723000
1627391764,18.816000
1627391763,18.230000
1627391762,18.425000
1627391761,18.464000
1627391760,18.156000
1627391759,18.259000
1627391758,18.448000
1627391757,18.593000
1627391756,18.199000
1627391755,18.167000
1627391754,19.165000
1627391753,18.655000
1627391751,18.159000
1627391750,18.210000
1627391749,19.038000
1627391748,18.869000
1627391747,18.804000
1627391746,19.513000
1627391745,18.768000
1627391744,18.228000
1627391743,18.201000
1627391742,18.664000
1627391741,18.156000
1627391740,18.149000
1627391739,18.158000
1627391738,18.405000
1627391737,18.359000
1627391735,18.175000
