1627391258, 1.299000
1627391260, 2.572000
1627391261, 0.000000
1627391262, 0.000000
1627391263, 1.010000
1627391264, 0.947000
1627391265, 0.000000
1627391266, 4.012000
1627391267, 0.645000
1627391268, 1.413000
1627391269, 1.358000
1627391270, 0.120000
1627391271, 0.323000
1627391272, 1.834000
1627391273, 3.067000
1627391274, 0.148000
1627391275, 1.467000
1627391277, 0.774000
1627391278, 0.768000
1627391279, 0.898000
1627391280, 0.061000
1627391281, 1.223000
1627391282, 1.657000
1627391283, 0.968000
1627391284, 0.684000
1627391285, 3.799000
1627391286, 3.595000
1627391287, 2.285000
1627391288, 0.453000
1627391289, 0.025000
1627391290, 0.818000
1627391291, 1.356000
1627391292, 0.219000
1627391293, 0.839000
1627391294, 2.223000
1627391295, 3.075000
1627391296, 4.313000
1627391298, 1.594000
1627391299, 1.290000
1627391300, 2.598000
1627391301, 2.685000
1627391302, 2.402000
1627391303, 3.205000
1627391304, 4.598000
1627391305, 2.818000
1627391306, 4.051000
1627391307, 3.806000
1627391308, 2.610000
1627391309, 3.586000
1627391310, 3.699000
1627391311, 2.710000
1627391312, 2.012000
1627391313, 3.599000
1627391314, 2.256000
1627391315, 2.114000
1627391316, 3.389000
1627391318, 2.577000
1627391319, 1.389000
1627391320, 1.898000
1627391321, 1.681000
1627391322, 2.268000
1627391323, 2.443000
1627391324, 3.605000
1627391325, 3.124000
1627391326, 2.901000
1627391327, 2.282000
1627391328, 2.576000
1627391329, 1.543000
1627391330, 2.217000
1627391331, 2.653000
1627391333, 2.355000
1627391334, 2.912000
1627391335, 3.024000
1627391336, 1.734000
1627391337, 2.263000
1627391338, 2.282000
1627391339, 2.377000
1627391340, 3.186000
1627391341, 2.420000
1627391342, 3.041000
1627391343, 3.409000
1627391344, 2.514000
1627391345, 2.506000
1627391346, 2.249000
1627391348, 1.304000
1627391349, 2.392000
1627391350, 3.005000
1627391351, 2.453000
1627391352, 3.000000
1627391353, 2.960000
1627391354, 3.975000
1627391355, 2.702000
1627391356, 2.241000
1627391357, 2.662000
1627391358, 2.241000
1627391359, 2.708000
1627391360, 2.282000
1627391361, 2.004000
1627391362, 3.391000
1627391364, 3.382000
1627391365, 2.878000
1627391366, 2.992000
1627391367, 2.760000
1627391368, 2.864000
1627391369, 2.148000
1627391370, 2.873000
1627391371, 3.596000
1627391372, 3.192000
1627391373, 2.189000
1627391374, 2.733000
1627391375, 2.377000
1627391376, 2.202000
1627391377, 2.795000
1627391379, 2.135000
1627391380, 2.140000
1627391381, 2.701000
1627391382, 3.191000
1627391383, 3.143000
1627391384, 4.758000
1627391385, 2.143000
1627391386, 2.454000
1627391387, 2.607000
1627391388, 2.662000
1627391389, 2.599000
1627391390, 2.327000
1627391392, 3.212000
1627391393, 1.209000
1627391394, 3.607000
1627391395, 1.407000
1627391396, 4.470000
1627391397, 2.601000
1627391398, 2.658000
1627391399, 2.112000
1627391400, 2.621000
1627391401, 2.775000
1627391402, 3.770000
1627391403, 2.402000
1627391404, 2.780000
1627391405, 3.049000
1627391406, 1.498000
1627391408, 4.377000
1627391409, 2.596000
1627391410, 3.837000
1627391411, 1.417000
1627391412, 3.418000
1627391413, 1.365000
1627391414, 3.612000
1627391415, 2.108000
1627391416, 2.891000
1627391417, 3.417000
1627391418, 1.823000
1627391419, 2.608000
1627391420, 3.245000
1627391422, 3.384000
1627391423, 2.054000
1627391424, 2.644000
1627391425, 1.589000
1627391426, 2.318000
1627391427, 2.691000
1627391428, 3.570000
1627391429, 1.970000
1627391310,2.699000
1627391309,2.586000
1627391308,2.610000
1627391307,2.806000
1627391306,1.051000
1627391305,0.818000
1627391304,1.598000
1627391303,1.205000
1627391302,1.402000
1627391301,1.685000
1627391300,1.598000
1627391299,1.290000
1627391298,1.194000
1627391296,0.313000
1627391295,1.075000
1627391294,1.223000
1627391293,0.839000
1627391292,0.219000
1627391291,1.356000
1627391290,0.818000
1627391289,0.025000
1627391288,0.453000
1627391287,1.285000
1627391286,0.595000
1627391285,1.499000
1627391284,0.684000
1627391283,0.968000
1627391282,0.657000
1627391281,1.223000
1627391280,0.061000
1627391279,0.898000
1627391278,0.768000
1627391277,0.774000
1627391275,1.467000
1627391274,0.148000
1627391273,1.067000
1627391272,1.534000
1627391271,0.323000
1627391270,0.120000
1627391269,1.358000
1627391268,1.313000
1627391267,0.645000
1627391266,1.012000
1627391264,0.947000
1627391263,1.010000
1627391260,0.572000
1627391258,1.099000
