0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,
994770,1.54546e+006,1.56686e+006,1.26564e+006,906500,609600,398446,258716,169211,112212,75789.1,52100.3,36462.4,25997.4,18818.7,13892.1,10429.3,7962.44,6200.94,4913.48,3969.55,3260.4,2709.05,2296.46,1969.54,1703.28,1488.23,1312.01,1158.88,1035.3,920.18,827.938,743.141,670.148,604.359,544.023,489.633,442.211,400.352,361.438,324.539,294.648,265.898,236.953,212.672,192.648,173.109,155.727,139.859,124.219,111.984,101.219,88.1016,79.3047,72.5234,64.2031,56.6875,51.875,45.9219,41.4375,36.5938,32.9688,29.7969,27.7109,23.7891,21.5078,19.5234,17.7031,16.2109,13.7969,12.6328,11.2109,9.52344,9.44531,8.28125,7.20312,6.48438,5.66406,5.28906,4.45312,3.8125,3.4375,3.375,2.85156,2.69531,2.17188,1.96094,1.8125,1.63281,1.32812,1.23438,1.21094,0.851562,0.742188,0.820312,0.703125,0.6875,0.53125,0.453125,0.445312,0.335938,0.226562,0.320312,0.203125,0.1875,0.148438,0.234375,0.109375,0.078125,0.148438,0.1875,0.078125,0.0703125,0.03125,0.046875,0.078125,0.03125,0.0390625,0.0234375,0.015625,0,0.015625,0.0234375,0.0234375,0.015625,0.015625,0.0078125,0.0078125,0.0078125,0,0.0078125,0,0.0078125,0.0078125,0,0.0078125,0.015625,0,0.0078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
