,0,1
131,0.363650709,0.734285116
132,0.496304601,0.638890982
133,0.683187902,0.148443058
134,0.579810321,0.402576208
135,0.24564223,0.593366802
136,0.09443333,0.399456024
137,0.346187413,0.839841902
138,0.241461605,0.730658054
139,0.492664933,0.380002797
140,0.56797874,0.454928905
141,0.629722118,0.250349283
142,0.304997534,0.72935164
143,0.485944092,0.466058612
144,0.384208709,0.51898092
145,0.27475512,0.671848297
146,0.091194957,0.430349171
147,0.060204089,0.904801965
148,0.417812049,0.779643476
149,0.505085528,0.34667778
150,0.168859676,0.79908365
151,0.606282175,0.461672843
152,0.538440943,0.602055252
153,0.697957158,0.573281646
154,0.184296384,0.915666223
155,0.050555602,0.830830216
156,0.084181055,0.911369085
157,0.223135278,0.530932844
158,0.192623198,0.417605013
159,0.259109437,0.670819044
160,0.10575708,0.405151904
161,0.212510258,0.832327902
162,0.374385327,0.688347518
163,0.557790756,0.440899014
164,0.525918841,0.382053137
165,0.268093646,0.588317752
166,0.099563897,0.386986464
167,0.592102587,0.498328865
168,0.680999756,0.337177813
169,0.689772725,0.228462279
170,0.440181047,0.686975777
171,0.189203486,0.898832262
172,0.484210283,0.490216583
173,0.247854918,0.841950238
174,0.206507206,0.718970954
175,0.374676436,0.761517346
176,0.503251612,0.399863869
177,0.886700809,0.390464306
178,0.504692376,0.674576581
179,0.149608985,0.376434028
180,0.416293591,0.521191478
181,0.254826903,0.705782115
182,0.416252822,0.771809876
183,0.162219152,0.553714693
184,0.368819267,0.809874296
185,0.402392209,0.707008541
186,0.287559539,0.481559038
187,0.464258939,0.536041796
188,0.310653061,0.651613235
189,0.510320187,0.6834023
190,0.262987405,0.799841404
191,0.409926593,0.614037633
192,0.247056857,0.748901546
193,0.252157301,0.806455314
194,0.215165943,0.817394733
195,0.324557364,0.547220945
196,0.356678009,0.795302689
197,0.665295959,0.551914513
198,0.389913321,0.789068043
199,0.330178052,0.567050338
200,0.149515808,0.408797562
201,0.536174297,0.470329463
202,0.247996777,0.674469888
203,0.276794612,0.682549119
204,0.422290355,0.659183145
205,0.372446299,0.546424329
206,0.295547426,0.661581814
207,0.052666016,0.88899374
208,0.258286119,0.717368066
209,0.127927199,0.443752885
210,0.357168734,0.776020408
211,0.533943474,0.391540676
212,0.214170933,0.76248765
213,0.299026102,0.551445544
214,0.397633046,0.643565893
215,0.278017491,0.783691227
216,0.42070511,0.471485019
217,0.42273438,0.657737613
218,0.25263229,0.724698305
219,0.644681811,0.294527829
220,0.182549447,0.815675199
221,0.576317668,0.391011804
222,0.432514012,0.706242085
223,0.448497117,0.598821163
224,0.258968949,0.759584367
225,0.534773409,0.63421905
226,0.686311603,0.187627748
227,0.625346363,0.550529301
228,0.182508647,0.391897559
229,0.306738138,0.634227335
230,0.887400746,0.397660673
231,0.063428029,0.853948772
232,0.499211311,0.426923394
233,0.614886165,0.500430942
234,0.209555015,0.50068599
235,0.635986865,0.512901664
236,0.430902988,0.508248568
237,0.358885199,0.501103401
238,0.547718167,0.508226812
239,0.457434356,0.634464502
240,0.320407212,0.801732242
241,0.520411313,0.440894186
242,0.365010649,0.610079229
243,0.162140653,0.531539917
244,0.489952534,0.702795625
245,0.47394985,0.570317447
246,0.338118911,0.708227992
247,0.375288129,0.83984977
248,0.091629736,0.81615448
249,0.527084351,0.477137566
250,0.264077306,0.851915479
251,0.167856097,0.831361532
252,0.426449329,0.460939646
253,0.224991605,0.732783318
254,0.532724798,0.367371857
255,0.313687861,0.679297268
256,0.375325054,0.535558343
257,0.34333539,0.574295163
258,0.508592069,0.496469438
259,0.34566772,0.544576764
260,0.750988424,0.551118255
261,0.647362471,0.459116638
262,0.318566799,0.466416299
263,0.108186051,0.882358372
264,0.405148268,0.55657196
265,0.224111274,0.5496189
266,0.53162545,0.405564636
267,0.332571536,0.833301127
268,0.195092827,0.794079542
269,0.683172345,0.261114091
270,0.61144805,0.4667418
271,0.114085384,0.413688809
272,0.346097589,0.768379211
273,0.394309759,0.565012097
274,0.242988765,0.589776754
275,0.615356803,0.493270874
276,0.161095962,0.89063102
277,0.108879432,0.833204269
278,0.305307686,0.700651467
279,0.451574594,0.573424637
280,0.193190843,0.412334144
281,0.318433344,0.88044703
282,0.484839857,0.931147575
283,0.151436985,0.374035627
284,0.464524359,0.597950637
285,0.397971213,0.58933723
286,0.212516427,0.791528702
287,0.317071915,0.789043903
288,0.092206806,0.753122568
289,0.903900802,0.364385068
290,0.433356762,0.603480577
291,0.203730449,0.449786991
292,0.65353781,0.45461446
293,0.160805553,0.506233096
294,0.904340863,0.405508488
295,0.15934597,0.391156346
296,0.48594451,0.466058493
297,0.28605032,0.729141474
298,0.107161708,0.926018357
299,0.125491932,0.360509396
300,0.275271744,0.800532699
301,0.646968305,0.326268941
302,0.357107013,0.839391649
303,0.175435454,0.77403307
304,0.288726121,0.859534025
305,0.343274117,0.723813713
306,0.208106622,0.85444051
307,0.100665227,0.868052185
308,0.638710856,0.443649292
309,0.506284893,0.719802976
310,0.173089027,0.882769883
311,0.408348352,0.581461191
312,0.190393046,0.840732813
313,0.264798582,0.777450204
314,0.176453859,0.427615106
315,0.296569079,0.871359169
316,0.25086081,0.783196867
317,0.387086511,0.666303992
318,0.236505508,0.864171207
319,0.646854818,0.458881378
320,0.074930705,0.8817029
321,0.18087551,0.788215458
322,0.757559121,0.401554167
323,0.129574239,0.9011572
324,0.273165494,0.499928713
325,0.059034128,0.777591228
326,0.405016541,0.599863589
327,0.153155833,0.783479273
328,0.221143782,0.799376786
329,0.654976666,0.654593587
330,0.391334772,0.542070925
331,0.123291858,0.626960456
332,0.590192914,0.471056104
333,0.097984448,0.410325408
334,0.227067366,0.589058876
335,0.527794063,0.49699083
336,0.515965819,0.709185719
337,0.409489304,0.744632065
338,0.110026158,0.90093118
339,0.895014226,0.365556508
340,0.136568591,0.841237605
341,0.470108688,0.32640934
342,0.351218998,0.739073753
343,0.454779834,0.460878253
344,0.118627191,0.405700356
345,0.553042769,0.547028184
346,0.108195707,0.45383209
347,0.226998895,0.722070754
348,0.325855017,0.618586659
349,0.218208998,0.7770347
350,0.31434688,0.503366411
351,0.404803932,0.632442832
352,0.288317859,0.618640065
353,0.551520169,0.468843907
354,0.468268752,0.475010604
355,0.121548675,0.800341725
356,0.098362245,0.870833755
357,0.142788589,0.84538132
358,0.491900027,0.460264742
359,0.157224402,0.405768961
360,0.371235341,0.589036644
361,0.46488899,0.513667762
362,0.678305387,0.201019675
363,0.387524426,0.790316284
364,0.391524464,0.608747303
365,0.34043324,0.713902056
366,0.6488837,0.50278151
367,0.371209979,0.659834385
368,0.146107569,0.858734488
369,0.19358483,0.401684374
370,0.278134733,0.568956077
371,0.526018679,0.449945599
372,0.452953875,0.628611088
373,0.255079716,0.54942137
374,0.557136357,0.460081786
375,0.331116289,0.782805502
376,0.409603268,0.460978031
377,0.086084813,0.406178087
378,0.31876424,0.569556475
379,0.317142218,0.652849972
380,0.081236407,0.913365722
381,0.142939389,0.357572734
382,0.113670856,0.424633801
383,0.391481757,0.625731111
384,0.486311674,0.448175222
385,0.278770834,0.892977715
386,0.655330241,0.622551739
387,0.330708593,0.640093863
388,0.361530304,0.480823129
389,0.116052635,0.860907912
390,0.347091645,0.748512983
391,0.122801982,0.854445457
392,0.749545455,0.4706164
393,0.391465515,0.475099027
394,0.291204393,0.514180481
395,0.446133763,0.524298847
396,0.148031607,0.384719133
397,0.489207625,0.629051149
398,0.689770222,0.228457019
399,0.422028571,0.541872501
400,0.414930344,0.625425339
401,0.675785601,0.304502666
402,0.683166802,0.26111415
403,0.678305089,0.201020852
404,0.387443542,0.745369852
405,0.291112661,0.760616601
406,0.342474371,0.814682186
407,0.696350992,0.412516743
408,0.494495481,0.716344893
409,0.544508576,0.395472586
410,0.750988007,0.551118314
411,0.331834525,0.518434525
412,0.354707807,0.492637277
413,0.505029976,0.437279284
414,0.254689664,0.498239338
415,0.37061137,0.625895441
416,0.256462574,0.612561345
417,0.127104595,0.372959733
418,0.316611797,0.5240224
419,0.373949736,0.521211803
420,0.295467526,0.700583637
421,0.525756001,0.428413689
422,0.146283805,0.905166924
423,0.25758332,0.643848181
424,0.329939961,0.70196414
425,0.26804468,0.600054383
426,0.383611858,0.591237426
427,0.352473021,0.827666402
428,0.305191249,0.617275059
429,0.646986127,0.326268375
430,0.276414663,0.761690617
431,0.143097013,0.423361868
432,0.193072498,0.861707687
433,0.284827888,0.51862967
434,0.473908067,0.351237297
435,0.108176358,0.898054063
436,0.473709822,0.549959362
437,0.115357697,0.797971547
438,0.196795329,0.847356141
439,0.517181873,0.425319344
440,0.651946962,0.649275899
441,0.154153496,0.371510744
442,0.163899466,0.883317649
443,0.40144068,0.703308582
444,0.387389868,0.568631887
445,0.472661763,0.383491248
446,0.675424635,0.53906554
447,0.540983081,0.699613154
448,0.190077201,0.726969421
449,0.48028791,0.465164691
450,0.503597379,0.717592478
451,0.155395731,0.468170762
452,0.554300427,0.54531455
453,0.232133433,0.783825755
454,0.508927763,0.42133227
455,0.597611308,0.257867813
456,0.297061533,0.678944707
457,0.391153991,0.829365194
458,0.150904432,0.523132741
459,0.732151926,0.477489293
460,0.303074628,0.78442806
461,0.087576143,0.410892367
462,0.380867302,0.79700321
463,0.291537911,0.681512713
464,0.684781671,0.521327198
465,0.343205243,0.636139095
466,0.1968389,0.395235837
467,0.351977885,0.64618963
468,0.548114061,0.611021221
469,0.660698175,0.244907603
470,0.238679349,0.739157081
471,0.318814963,0.628708303
472,0.483915925,0.67861563
473,0.513506472,0.511479676
474,0.675785601,0.304504037
475,0.541016102,0.656418502
476,0.240735069,0.876653671
477,0.2387328,0.717278361
478,0.167403951,0.695594013
479,0.223275289,0.548870981
480,0.377061039,0.634235501
481,0.311978161,0.768022239
482,0.531427801,0.739430547
483,0.352730751,0.784952044
484,0.637787044,0.498332649
485,0.173666775,0.886068106
486,0.437381059,0.614180863
487,0.594215691,0.488500357
488,0.505137324,0.409696579
489,0.251581669,0.557767987
490,0.612829626,0.232252672
491,0.194789767,0.707055211
492,0.641858995,0.228558764
493,0.297925115,0.625309587
494,0.586309135,0.427878618
495,0.603815436,0.363727838
496,0.208922923,0.502062559
497,0.281148821,0.75393194
498,0.382764876,0.485007912
499,0.582168579,0.504665732
500,0.714732885,0.261983424
501,0.37411207,0.768872976
502,0.532997727,0.547453463
503,0.542958319,0.444236696
504,0.107265979,0.406785548
505,0.619437873,0.320913404
506,0.264516473,0.559247136
507,0.23870191,0.458260149
508,0.263879269,0.695896983
509,0.471569538,0.407061666
510,0.430827141,0.549625874
511,0.306014419,0.625042558
512,0.615841627,0.209121093
513,0.657480896,0.195049539
514,0.328426719,0.6019454
515,0.452808768,0.650955617
516,0.454861373,0.529806018
517,0.184581086,0.776397228
518,0.414129019,0.435195357
519,0.340801895,0.502100825
520,0.619229555,0.54364717
521,0.29895854,0.564403415
522,0.383055151,0.677138865
523,0.589464903,0.535889864
524,0.297789305,0.770257592
525,0.676518261,0.296636343
526,0.582251728,0.453657389
527,0.208351344,0.773667395
528,0.696350992,0.412516713
529,0.487500876,0.526669085
530,0.322701901,0.68794769
531,0.275747478,0.63869369
532,0.404678077,0.489319265
533,0.536398113,0.5760234
534,0.757871389,0.400719255
535,0.473460287,0.549572051
536,0.570499599,0.533529997
537,0.401532263,0.656805873
538,0.278703451,0.825067461
539,0.100270659,0.913834751
540,0.253212392,0.745003343
541,0.232625365,0.632916033
542,0.07805372,0.907725751
543,0.235306144,0.608048677
544,0.130977303,0.901635766
545,0.103119753,0.88671571
546,0.119941272,0.604456782
547,0.731519401,0.344837457
548,0.628746569,0.519230425
549,0.604993999,0.297820002
550,0.237920195,0.468603045
551,0.309733093,0.537951708
552,0.294244856,0.748797655
553,0.697217703,0.443187326
554,0.637131214,0.209582478
555,0.299669743,0.674263895
556,0.29771024,0.886978686
557,0.686225712,0.520599902
558,0.500397444,0.484492749
559,0.502238333,0.692939162
560,0.293445885,0.780715704
561,0.16844286,0.85398531
562,0.369818747,0.652413011
563,0.226299539,0.734149098
564,0.645972669,0.515101135
565,0.597611368,0.257862926
566,0.514501512,0.679721236
567,0.537964582,0.42174679
568,0.311493993,0.738819659
569,0.292683899,0.525765657
570,0.278490514,0.698922276
571,0.274456561,0.531141818
572,0.26237157,0.841003418
573,0.27417168,0.773208737
574,0.3510364,0.563794613
575,0.630795658,0.524525821
576,0.359804153,0.601619005
577,0.270099312,0.618477523
578,0.38747552,0.635956287
579,0.460812598,0.584264815
580,0.514102042,0.434669107
581,0.643317938,0.514570594
582,0.270747274,0.53521353
583,0.582723379,0.358653128
584,0.382277399,0.69759959
585,0.353818417,0.590680242
586,0.576469541,0.417837501
587,0.658214331,0.638552427
588,0.247254968,0.710314095
589,0.510116339,0.461260378
590,0.497076929,0.699060977
591,0.102105498,0.423040867
592,0.185166195,0.790515661
593,0.714557827,0.176853895
594,0.619439065,0.320916027
595,0.214208126,0.839958251
596,0.288066298,0.693497598
597,0.245796278,0.81581831
598,0.021061176,0.687767446
599,0.64199394,0.36696595
600,0.519222975,0.481632501
601,0.505085528,0.346679151
602,0.616727233,0.471953541
603,0.249938056,0.486138314
604,0.148894921,0.882169247
605,0.475315422,0.423849165
606,0.585408866,0.597073674
607,0.493655533,0.516602755
608,0.176272109,0.400106221
609,0.209288314,0.814892769
610,0.604994595,0.297820061
611,0.079974987,0.884273469
612,0.401939571,0.672180653
613,0.154179677,0.40063256
614,0.367994934,0.701242864
615,0.282956749,0.685691714
616,0.452980876,0.560381472
617,0.092616782,0.78960079
618,0.675838053,0.309381068
619,0.530874372,0.518813431
620,0.283254266,0.659927666
621,0.143060461,0.514029503
622,0.437048942,0.571468294
623,0.387766033,0.536875248
624,0.734690845,0.347191721
625,0.298095703,0.639727414
626,0.494937956,0.504404962
627,0.400688589,0.501835406
628,0.262747824,0.807363093
629,0.672178686,0.547606587
630,0.094627887,0.427105278
631,0.272114992,0.672529042
632,0.283021539,0.476767182
633,0.53039968,0.435341567
634,0.414353937,0.780053079
635,0.212186486,0.882518232
636,0.204045281,0.698245168
637,0.278641343,0.553222299
638,0.381473184,0.644460082
639,0.473105371,0.56640321
640,0.441108644,0.642110825
641,0.315840006,0.557309449
642,0.435756534,0.593689322
643,0.133420452,0.880289793
644,0.344568133,0.532228231
645,0.511458993,0.644309819
646,0.533860505,0.459228516
647,0.565229654,0.420349568
648,0.303662002,0.816177666
649,0.353896976,0.629271746
650,0.110466041,0.902849913
651,0.568195701,0.410861909
652,0.481020957,0.437079638
653,0.304648578,0.590470254
654,0.174885988,0.428743541
655,0.598178327,0.331148833
656,0.38073954,0.791996598
657,0.258813709,0.681277812
658,0.490546465,0.700207531
659,0.505673945,0.627739191
660,0.506131113,0.368095428
661,0.272746831,0.693432808
662,0.650086105,0.51819706
663,0.633864462,0.264044255
664,0.66662693,0.220784515
665,0.367376566,0.786777616
666,0.365138888,0.528238177
667,0.090703145,0.423134029
668,0.336999267,0.619861901
669,0.352614224,0.695697188
670,0.237906754,0.855006456
671,0.644722581,0.501416206
672,0.312391311,0.665902555
673,0.288361549,0.816443741
674,0.120301671,0.904473066
675,0.537846506,0.446611226
676,0.725352645,0.340415776
677,0.431003362,0.628803968
678,0.369793862,0.56470567
679,0.465444386,0.40724656
680,0.515112877,0.413798988
681,0.331293076,0.517346263
682,0.57061255,0.537435949
683,0.331001759,0.536317587
684,0.517003357,0.674663246
685,0.263144046,0.743851006
686,0.381978452,0.342387617
687,0.070532486,0.852801621
688,0.586617529,0.43869701
689,0.370723307,0.599973619
690,0.220958263,0.625358403
691,0.315573245,0.695926428
692,0.410868496,0.74464643
693,0.320424497,0.894528687
694,0.232465491,0.465764344
695,0.155591249,0.466114312
696,0.461024851,0.636136651
697,0.404189706,0.572573483
698,0.663903177,0.543616951
699,0.671678245,0.362012327
700,0.303619176,0.857151091
701,0.336349398,0.67740047
702,0.542229056,0.654973328
703,0.378848493,0.819717467
704,0.68964237,0.172422722
705,0.18023096,0.83729285
706,0.555100918,0.377873063
707,0.21513471,0.883229792
708,0.410366803,0.534414828
709,0.403228879,0.528772116
710,0.241492659,0.494143605
711,0.140059933,0.835282624
712,0.117478222,0.911514997
713,0.250479072,0.460406303
714,0.363854647,0.75015682
715,0.535554707,0.567327261
716,0.159357727,0.413265973
717,0.623737752,0.344069153
718,0.118106708,0.934675932
719,0.567474961,0.445529282
720,0.208626285,0.636959136
721,0.488569528,0.409643829
722,0.739060581,0.488568783
723,0.23511599,0.606843829
724,0.403290242,0.609438479
725,0.102159269,0.834673941
726,0.380657732,0.711079657
727,0.210416004,0.593879402
728,0.259964705,0.646194279
729,0.493837088,0.705462098
730,0.415848732,0.511794388
731,0.317978531,0.751346409
732,0.476051152,0.349609464
733,0.137110561,0.509956658
734,0.416723192,0.636530817
735,0.189944744,0.594013214
736,0.298772305,0.576259196
737,0.886527777,0.39036715
738,0.078340381,0.812210381
739,0.204560876,0.452663749
740,0.162203014,0.5068928
741,0.226418748,0.520486712
742,0.680318892,0.531966507
743,0.334642559,0.547534823
744,0.238200232,0.6145491
745,0.465684861,0.493771225
746,0.108465776,0.412918985
747,0.625168562,0.26428026
748,0.188084513,0.610548496
749,0.483253807,0.491264135
750,0.412056565,0.646338463
751,0.139552206,0.87105608
752,0.744402647,0.40778923
753,0.377883166,0.839515388
754,0.570089757,0.53203088
755,0.196732879,0.902456641
756,0.130545482,0.449208051
757,0.120832108,0.882559896
758,0.266222,0.519884169
759,0.141749531,0.385883749
760,0.103687428,0.920853913
761,0.248019099,0.45361191
762,0.325020164,0.586138606
763,0.08072336,0.903431773
764,0.904351234,0.405507028
765,0.32546401,0.673939288
766,0.406640857,0.476039946
767,0.125433668,0.362769127
768,0.496904314,0.44627285
769,0.087968238,0.824593723
770,0.58196485,0.40228039
771,0.197756737,0.824263155
772,0.210647166,0.444320321
773,0.469545424,0.528086841
774,0.478629231,0.683268487
775,0.443076521,0.532837331
776,0.362654209,0.547563374
777,0.123313874,0.73792851
778,0.228064656,0.790087581
779,0.56972605,0.543311238
780,0.203020945,0.934023142
781,0.081518777,0.891768396
782,0.227422088,0.768677413
783,0.356779903,0.514878392
784,0.453427464,0.693808794
785,0.385836273,0.598088086
786,0.372396648,0.470415533
787,0.248447269,0.568661034
788,0.666626811,0.220785305
789,0.138956815,0.779229045
790,0.069000043,0.908041537
791,0.22724013,0.706852198
792,0.34480232,0.697407067
793,0.385354072,0.600532353
794,0.584368587,0.503059208
795,0.436886996,0.510931551
796,0.259701431,0.461831033
797,0.401194841,0.527852893
798,0.25015679,0.86773634
799,0.561227262,0.472777218
800,0.577299535,0.274876475
801,0.517561555,0.635385633
802,0.670368969,0.488778144
803,0.338989526,0.471168309
804,0.48307845,0.516815603
805,0.336616427,0.867144525
806,0.122145943,0.740275681
807,0.449579209,0.630521894
808,0.64950043,0.34819451
809,0.450939089,0.476373672
810,0.106010027,0.848142326
811,0.697217762,0.443187177
812,0.303990245,0.841981292
813,0.488675714,0.542635441
814,0.264026284,0.710370362
815,0.418257415,0.501437008
816,0.059623446,0.827176094
817,0.289939344,0.848397195
818,0.506745994,0.472276986
819,0.307891458,0.60122329
820,0.122146301,0.886566997
821,0.239211947,0.699338794
822,0.225143179,0.681370914
823,0.365402102,0.556660891
824,0.266845465,0.76595813
825,0.17295672,0.818076849
826,0.509980917,0.449995309
827,0.409343898,0.566985488
828,0.201765791,0.826348126
829,0.249252543,0.800544083
830,0.480730236,0.390963256
831,0.160485804,0.866874814
832,0.344123125,0.791332901
833,0.285244405,0.524718344
834,0.268329412,0.498049229
835,0.190456197,0.414307505
836,0.249972671,0.772592366
837,0.47572273,0.420538127
838,0.749545217,0.470615447
839,0.259674311,0.822102845
840,0.418732077,0.592021883
841,0.69795841,0.573280931
842,0.080527,0.904167831
843,0.367680132,0.672482908
844,0.222603485,0.705056906
845,0.73719573,0.479587585
846,0.660667956,0.388212919
847,0.611448884,0.466741771
848,0.509706438,0.689281225
849,0.336843342,0.758797467
850,0.465096146,0.450825363
851,0.470108688,0.326405406
852,0.31726563,0.721482038
853,0.549700618,0.43321985
854,0.091552936,0.851393938
855,0.153988257,0.526734889
856,0.252341717,0.486029446
857,0.324659973,0.466223121
858,0.63713181,0.209579095
859,0.481090307,0.39149189
860,0.382230252,0.54785651
861,0.202977866,0.673606992
862,0.400079399,0.62698257
863,0.488557994,0.431800693
864,0.241027981,0.765108883
865,0.126043484,0.422605395
866,0.686514735,0.519217074
867,0.342253596,0.600301266
868,0.097008675,0.433989286
869,0.661810517,0.500810742
870,0.315343767,0.812204599
871,0.384290069,0.582504272
872,0.132955804,0.741991818
873,0.671678066,0.362009048
874,0.501501203,0.71718508
875,0.216588587,0.715913534
876,0.683872163,0.543952763
877,0.532176018,0.534028351
878,0.150920764,0.803187728
879,0.512695968,0.580799997
880,0.105419263,0.413597912
881,0.460900426,0.701139927
882,0.248218432,0.596732318
883,0,0.617659867
884,0.186562285,0.402387708
885,0.525085866,0.411802948
886,0.287222028,0.588150978
887,0.600762665,0.27712515
888,0.250588715,0.627664566
889,0.22897388,0.519094765
890,0.289928138,0.614663005
891,0.32090041,0.609398186
892,0.600762725,0.277121991
893,0.124582298,0.800454438
894,0.395480394,0.551287651
895,0.553961992,0.734803319
896,0.626563728,0.284066707
897,0.594079316,0.39257592
898,0.236639962,0.935498118
899,0.400916576,0.504213095
900,0.059942529,0.827146411
901,0.418987662,0.6004619
902,0.621956348,0.549367189
903,0.541086137,0.45512715
904,0.254141629,0.847845197
905,0.612298727,0.506118536
906,0.165749446,0.532180667
907,0.274442673,0.816509426
908,0.176522911,0.777407289
909,0.149058014,0.374314517
910,0.329391807,0.724086642
911,0.665083468,0.552711904
912,0.436314911,0.729044855
913,0.25334847,0.83274287
914,0.191899091,0.893110573
915,0.388591468,0.65426904
916,0.31732899,0.465988278
917,0.334233761,0.655934155
918,0.6525653,0.621942461
919,0.332858026,0.748511195
920,0.264537722,0.686967313
921,0.527642667,0.677828729
922,0.179553077,0.40081659
923,0.305951625,0.807456017
924,0.71473676,0.261981368
925,0.332549572,0.552498162
926,0.535872042,0.533044398
927,0.426292002,0.699938715
928,0.68100208,0.337176144
929,0.498971134,0.638827443
930,0.008386318,0.574668825
931,0.12829563,0.412463278
932,0.598250449,0.495521128
933,0.630122721,0.522769451
934,0.419312865,0.609413683
935,0.151014596,0.402887464
936,0.420335591,0.618446708
937,0.252499253,0.523484945
938,0.059721477,0.827689469
939,0.410019487,0.685794532
940,0.27521199,0.624300897
941,0.267439425,0.489946812
942,0.411478877,0.335192889
943,0.161917835,0.767738879
944,0.267129868,0.630883634
945,0.304079711,0.501332819
946,0.560496271,0.431262881
947,0.46127519,0.514595747
948,0.714558363,0.176847786
949,0.683188081,0.148443222
950,0.366194487,0.511372745
951,0.626563787,0.28406921
952,0.355827183,0.761293828
953,0.282936066,0.714957833
954,0.006190344,0.767275512
955,0.302744627,0.714075744
956,0.18392396,0.912893474
957,0.148260474,0.893999279
958,0.306796402,0.60421586
959,0.378734589,0.611411214
960,0.294718921,0.644946516
961,0.367891878,0.497151047
962,0.230177402,0.820659816
963,0.37852329,0.731877983
964,0.377018005,0.555301547
965,0.274440765,0.658489466
966,0.445163637,0.549473047
967,0.130377918,0.90257591
968,0.330115825,0.629907668
969,0.365159184,0.581026077
970,0.570905626,0.444357097
971,0.286979049,0.481417865
972,0.265883058,0.583420992
973,0.337418169,0.738754272
974,0.545198202,0.40369755
975,0.393014371,0.685733974
976,0.435933918,0.631866217
977,0.531383574,0.478668928
978,0.459116191,0.423961133
979,0.352806181,0.504568398
980,0.184516579,0.882355392
981,0.641222179,0.467289567
982,0.32974422,0.464103818
983,0.141077951,0.882198155
984,0.387268692,0.507835627
985,0.10230688,0.859000266
986,0.296157777,0.549532771
987,0.162281707,0.553787649
988,0.578024626,0.379711747
989,0.251184434,0.660310626
990,0.348535836,0.608721793
991,0.302349895,0.499901712
992,0.62831223,0.306222051
993,0.141030014,0.884723067
994,0.361995935,0.619448125
995,0.312691778,0.848785341
996,0.694800079,0.380155683
997,0.233227983,0.698500574
998,0.439510226,0.539369822
